(2018-07-10,(1.0,234.0,13.0,5.0,44.0,59.4,5,102.5,234.0))
(2018-05-30,(3.0,347.0,146.0,8.0,228.0,149.8181818181818,11,558.0,))
(2018-08-22,(2.0,64.0,10.0,5.0,53.0,22.285714285714285,7,125.0,))
(2018-05-31,(5.0,52.0,41.0,7.0,46.0,28.666666666666668,6,104.5,))
(2018-07-11,(2.0,5.0,5.0,2.0,5.0,3.5,2,9.5,))
(2018-08-23,(4.0,68.0,12.0,7.0,15.0,17.77777777777778,9,27.0,68.0))
(2018-08-24,(3.0,171.0,17.0,5.0,61.0,40.57142857142857,7,145.0,171.0))
(2018-07-12,(3.0,88.0,20.0,9.0,37.0,28.0,6,79.0,88.0))
(2018-04-20,(33.0,103.0,103.0,33.0,103.0,68.0,2,208.0,))
(2018-07-13,(3.0,36.0,11.0,3.0,36.0,16.666666666666668,3,85.5,))
(2018-08-25,(3.0,21.0,21.0,3.0,21.0,12.0,2,48.0,))
(2018-06-01,(1.0,47.0,22.0,2.0,45.0,20.833333333333332,6,109.5,))
(2018-04-21,(1.0,60.0,21.0,19.0,49.0,26.375,8,94.0,))
(2018-04-22,(1.0,26.0,15.0,5.0,26.0,11.75,4,57.5,))
(2018-03-10,(2.0,29.0,3.0,2.0,29.0,11.333333333333334,3,69.5,))
(2018-06-02,(3.0,58.0,53.0,8.0,58.0,30.5,4,133.0,))
(2018-08-26,(1.0,203.0,21.0,3.0,41.0,36.84615384615385,13,98.0,203.0))
(2018-07-14,(12.0,73.0,18.0,12.0,73.0,34.333333333333336,3,164.5,))
(2018-01-30,(1.0,81.0,6.0,1.0,81.0,29.333333333333332,3,201.0,))
(2018-07-15,(1.0,142.0,9.0,6.0,22.0,30.272727272727273,11,46.0,100.0 142.0))
(2018-03-11,(1.0,76.0,76.0,1.0,76.0,38.5,2,188.5,))
(2018-11-30,(1.0,32.0,7.0,4.0,16.0,9.7,10,34.0,))
(2018-08-27,(2.0,22.0,18.0,9.0,22.0,12.75,4,41.5,))
(2018-06-03,(4.0,72.0,23.0,14.0,36.0,29.8,5,69.0,72.0))
(2018-04-23,(48.0,48.0,48.0,48.0,48.0,48.0,1,48.0,))
(2018-08-28,(17.0,281.0,79.0,49.0,156.0,104.64285714285714,14,316.5,))
(2018-03-12,(1.0,42.0,5.0,4.0,28.0,16.0,5,64.0,))
(2018-07-16,(1.0,240.0,44.0,20.0,80.0,66.76923076923077,13,170.0,240.0))
(2018-04-24,(17.0,17.0,17.0,17.0,17.0,17.0,1,17.0,))
(2018-06-04,(8.0,52.0,17.0,9.0,25.0,20.333333333333332,6,49.0,52.0))
(2018-07-17,(8.0,61.0,11.0,8.0,25.0,22.6,5,50.5,61.0))
(2018-08-29,(1.0,221.0,15.0,10.0,221.0,61.75,4,537.5,))
(2018-06-05,(1.0,82.0,11.0,8.0,32.0,26.8,5,68.0,82.0))
(2018-02-01,(1.0,3.0,1.0,1.0,3.0,1.6666666666666667,3,6.0,))
(2018-10-20,(11.0,128.0,128.0,11.0,128.0,69.5,2,303.5,))
(2018-03-13,(14.0,98.0,83.0,53.0,98.0,62.0,4,165.5,))
(2018-04-25,(10.0,10.0,10.0,10.0,10.0,10.0,2,10.0,))
(2018-02-02,(7.0,57.0,27.0,7.0,57.0,30.333333333333332,3,132.0,))
(2018-04-26,(3.0,309.0,6.0,4.0,19.0,68.2,5,41.5,309.0))
(2018-06-06,(8.0,105.0,17.0,8.0,24.0,32.4,5,48.0,105.0))
(2018-03-14,(3.0,55.0,31.0,12.0,55.0,25.25,4,119.5,))
(2018-10-21,(1.0,4.0,2.0,1.0,3.0,2.2,5,6.0,))
(2018-12-01,(7.0,7.0,7.0,7.0,7.0,7.0,1,7.0,))
(2018-07-18,(1.0,93.0,10.0,2.0,10.0,20.0,6,22.0,93.0))
(2018-10-22,(13.0,82.0,43.0,16.0,64.0,43.6,5,136.0,))
(2018-04-27,(53.0,53.0,53.0,53.0,53.0,53.0,1,53.0,))
(2018-06-07,(1.0,213.0,10.0,5.0,13.0,42.0,9,25.0,116.0 213.0))
(2018-03-15,(5.0,62.0,27.0,11.0,29.0,26.166666666666668,6,56.0,62.0))
(2018-07-19,(1.0,105.0,9.0,4.0,41.0,27.833333333333332,6,96.5,105.0))
(2018-12-02,(1.0,34.0,5.0,1.0,34.0,10.25,4,83.5,))
(2018-02-03,(11.0,20.0,20.0,11.0,20.0,15.5,2,33.5,))
(2018-02-04,(18.0,193.0,36.0,24.0,111.0,70.0,11,241.5,))
(2018-03-16,(1.0,52.0,15.0,6.0,30.0,18.5,6,66.0,))
(2018-04-28,(1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,))
(2018-10-23,(12.0,23.0,23.0,12.0,23.0,17.5,2,39.5,))
(2018-06-08,(1.0,140.0,47.0,22.0,78.0,52.916666666666664,12,162.0,))
(2018-12-03,(1.0,107.0,65.0,21.0,75.0,53.8,5,156.0,))
(2018-03-17,(3.0,31.0,12.0,3.0,31.0,15.333333333333334,3,73.0,))
(2018-10-24,(1.0,57.0,24.0,5.0,49.0,24.666666666666668,6,115.0,))
(2018-12-04,(2.0,124.0,19.0,4.0,26.0,30.833333333333332,6,59.0,124.0))
(2018-06-09,(3.0,411.0,43.0,12.0,50.0,72.0,10,107.0,411.0))
(2018-02-05,(2.0,196.0,59.0,2.0,102.0,61.57142857142857,7,252.0,))
(2018-02-06,(2.0,93.0,11.0,7.0,93.0,28.25,4,222.0,))
(2018-10-25,(2.0,33.0,2.0,2.0,33.0,12.333333333333334,3,79.5,))
(2018-03-18,(3.0,93.0,18.0,4.0,29.0,29.4,5,66.5,93.0))
(2018-02-07,(2.0,37.0,16.0,2.0,37.0,18.333333333333332,3,89.5,))
(2018-03-19,(1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,))
(2018-12-06,(1.0,71.0,10.0,1.0,25.0,19.142857142857142,7,61.0,71.0))
(2018-10-26,(3.0,21.0,21.0,3.0,21.0,12.0,2,48.0,))
(2018-12-07,(7.0,35.0,35.0,7.0,35.0,21.0,2,77.0,))
(2018-10-27,(8.0,33.0,33.0,8.0,33.0,20.5,2,70.5,))
(2018-02-08,(4.0,143.0,29.0,5.0,45.0,39.833333333333336,6,105.0,143.0))
(2018-02-09,(5.0,205.0,101.0,21.0,187.0,87.08333333333333,12,436.0,))
(2018-10-28,(1.0,74.0,13.0,4.0,16.0,19.666666666666668,6,34.0,74.0))
(2018-12-08,(98.0,98.0,98.0,98.0,98.0,98.0,1,98.0,))
(2018-12-09,(32.0,497.0,497.0,32.0,497.0,264.5,2,1194.5,))
(2018-10-29,(35.0,41.0,41.0,35.0,41.0,38.0,2,50.0,))
(2018-08-30,(1.0,70.0,34.0,1.0,41.0,28.166666666666668,6,101.0,))
(2018-08-31,(1.0,212.0,11.0,3.0,26.0,42.833333333333336,6,60.5,212.0))
(2018-07-20,(3.0,281.0,23.0,14.0,41.0,46.69230769230769,13,81.5,82.0 281.0))
(2018-07-21,(1.0,123.0,114.0,1.0,123.0,79.33333333333333,3,306.0,))
(2018-09-01,(3.0,237.0,83.0,30.0,189.0,86.91666666666667,12,427.5,))
(2018-06-10,(3.0,211.0,45.0,28.0,87.0,63.266666666666666,15,175.5,211.0))
(2018-07-22,(2.0,57.0,7.0,4.0,57.0,17.5,4,136.5,))
(2018-09-02,(1.0,48.0,26.0,4.0,38.0,19.625,8,89.0,))
(2018-04-30,(2.0,2.0,2.0,2.0,2.0,2.0,1,2.0,))
(2018-06-11,(2.0,60.0,41.0,2.0,60.0,34.333333333333336,3,147.0,))
(2018-09-03,(1.0,351.0,193.0,110.0,286.0,170.0,12,550.0,))
(2018-07-23,(1.0,352.0,56.0,13.0,138.0,83.4,15,325.5,352.0))
(2018-03-20,(7.0,20.0,20.0,7.0,20.0,13.5,2,39.5,))
(2018-09-04,(14.0,113.0,53.0,21.0,55.0,49.5,6,106.0,113.0))
(2018-06-12,(6.0,25.0,25.0,6.0,25.0,15.5,2,53.5,))
(2018-07-24,(1.0,92.0,22.0,18.0,50.0,37.22222222222222,9,98.0,))
(2018-07-25,(1.0,206.0,49.0,8.0,99.0,56.25,8,235.5,))
(2018-06-13,(9.0,11.0,11.0,9.0,11.0,10.0,2,14.0,))
(2018-03-21,(1.0,3.0,3.0,1.0,3.0,2.0,2,6.0,))
(2018-09-05,(1.0,119.0,48.0,39.0,83.0,58.888888888888886,9,149.0,))
(2018-05-01,(2.0,7.0,5.0,2.0,7.0,4.666666666666667,3,14.5,))
(2018-05-02,(1.0,25.0,6.0,3.0,11.0,9.2,5,23.0,25.0))
(2018-06-14,(4.0,22.0,5.0,5.0,22.0,9.0,4,47.5,))
(2018-02-10,(2.0,100.0,30.0,12.0,45.0,30.6,10,94.5,100.0))
(2018-03-22,(1.0,23.0,4.0,1.0,4.0,6.6,5,8.5,23.0))
(2018-07-26,(2.0,318.0,12.0,9.0,47.0,55.44444444444444,9,104.0,318.0))
(2018-09-06,(1.0,114.0,34.0,3.0,75.0,43.57142857142857,7,183.0,))
(2018-06-15,(1.0,178.0,29.0,6.0,77.0,47.81818181818182,11,183.5,))
(2018-02-11,(1.0,227.0,15.0,2.0,70.0,42.916666666666664,12,172.0,227.0))
(2018-07-27,(1.0,298.0,31.0,8.0,94.0,73.92307692307692,13,223.0,298.0))
(2018-05-03,(1.0,208.0,37.0,23.0,112.0,63.666666666666664,12,245.5,))
(2018-03-23,(10.0,93.0,40.0,33.0,48.0,44.8,5,70.5,93.0))
(2018-09-07,(2.0,195.0,21.0,7.0,122.0,49.125,8,294.5,))
(2018-10-30,(1.0,57.0,25.0,6.0,48.0,26.285714285714285,7,111.0,))
(2018-12-10,(7.0,108.0,53.0,16.0,86.0,52.166666666666664,6,191.0,))
(2018-12-11,(1.0,4.0,2.0,1.0,3.0,2.1666666666666665,6,6.0,))
(2018-09-08,(2.0,24.0,16.0,2.0,24.0,14.0,3,57.0,))
