((11292,05-20),(List(86410.0, 6368.0, 2924.0, 13.583884459427853, 28.98232272433656, 10.0),List(31113.0, 655.0, 451.0, 47.50076335877863, 68.98669623059867, 1.0),-40.00437350626211))
((11292,05-21),(List(98885.0, 6208.0, 2821.0, 16.060632398747753, 32.52502409420017, 10.0),List(25044.0, 650.0, 498.0, 38.52923076923077, 50.28915662650602, 1.0),-17.76413253230585))
((11292,05-22),(List(96172.0, 6235.0, 2965.0, 15.313315746611115, 29.88658999737232, 10.0),List(7572.0, 706.0, 323.0, 10.725212464589235, 23.442724458204335, 1.0),6.443865539167984))
((11292,05-23),(List(94963.0, 6181.0, 2958.0, 15.652748729653746, 30.794841722379555, 10.0),List(16491.0, 699.0, 394.0, 23.59227467811159, 41.85532994923858, 1.0),-11.060488226859025))
((11292,05-24),(List(99358.0, 6030.0, 2837.0, 16.538014977825227, 33.18203078760111, 10.0),List(10219.0, 708.0, 319.0, 14.43361581920904, 32.03448275862069, 1.0),1.1475480289804167))
((11292,05-25),(List(71996.0, 6170.0, 2578.0, 11.429569962793448, 27.021322214716474, 10.0),List(3716.0, 570.0, 128.0, 6.519298245614035, 29.03125, 1.0),-2.0099277852835264))
((11292,05-26),(List(122280.0, 5994.0, 2831.0, 19.808682566666626, 37.5657346689044, 10.0),List(27051.0, 570.0, 254.0, 47.45789473684211, 106.5, 1.0),-68.9342653310956))
((11292,05-27),(List(76536.0, 6037.0, 2602.0, 12.372848128237639, 28.436522888864477, 10.0),List(14086.0, 682.0, 337.0, 20.653958944281523, 41.798219584569736, 1.0),-13.361696695705259))
((11292,05-28),(List(77602.0, 6078.0, 2593.0, 12.577515921938641, 28.781793515751485, 10.0),List(11693.0, 632.0, 383.0, 18.501582278481013, 30.530026109660575, 1.0),-1.7482325939090906))
((11292,05-29),(List(68160.0, 6007.0, 2437.0, 11.236825392993762, 27.828058802520182, 10.0),List(11654.0, 669.0, 316.0, 17.42002989536622, 36.879746835443036, 1.0),-9.051688032922854))
((11292,05-30),(List(85092.0, 6045.0, 2685.0, 13.575550331917626, 29.877928783591337, 10.0),List(9069.0, 692.0, 289.0, 13.105491329479769, 31.380622837370243, 1.0),-1.5026940537789066))
((11292,05-31),(List(85883.0, 6348.0, 2812.0, 13.44556493204828, 28.66364217182315, 10.0),List(8437.0, 701.0, 269.0, 12.035663338088446, 31.364312267657994, 1.0),-2.7006700958348446))
((11292,06-01),(List(72899.0, 6376.0, 2724.0, 11.480954896708868, 26.744757395775633, 10.0),List(8902.0, 585.0, 236.0, 15.217094017094016, 37.720338983050844, 1.0),-10.975581587275212))
((11292,06-02),(List(81360.0, 6274.0, 2853.0, 13.058294317931564, 28.314450476761227, 10.0),List(16527.0, 672.0, 359.0, 24.59375, 46.03621169916435, 1.0),-17.72176122240312))
((11292,06-03),(List(67149.0, 6375.0, 2674.0, 10.478303807057793, 24.888970188077995, 10.0),List(22493.0, 697.0, 390.0, 32.27116212338594, 57.674358974358974, 1.0),-32.785388786280976))
((11292,06-04),(List(63112.0, 6352.0, 2655.0, 9.797111818516413, 23.122907851730332, 10.0),List(5251.0, 659.0, 273.0, 7.968133535660091, 19.234432234432234, 1.0),3.8884756172980985))
((11292,06-05),(List(80192.0, 6394.0, 2852.0, 12.555075360271854, 27.0072033653576, 10.0),List(6848.0, 703.0, 253.0, 9.741109530583214, 27.067193675889328, 1.0),-0.05999031053172743))
((11292,06-06),(List(90587.0, 6438.0, 2835.0, 14.052940641460689, 31.13935381078577, 10.0),List(10502.0, 746.0, 264.0, 14.077747989276139, 39.78030303030303, 1.0),-8.64094921951726))
((11292,06-07),(List(122788.0, 6598.0, 3447.0, 18.389010886203618, 34.052207246603686, 10.0),List(32959.0, 726.0, 433.0, 45.39807162534435, 76.11778290993071, 1.0),-42.065575663327024))
((11292,06-08),(List(101334.0, 6708.0, 3208.0, 15.233485786936123, 30.434574019181134, 10.0),List(15483.0, 628.0, 321.0, 24.654458598726116, 48.23364485981308, 1.0),-17.79907084063195))
((11292,06-09),(List(107375.0, 6688.0, 3231.0, 15.93972850167305, 32.361347196869595, 10.0),List(16518.0, 737.0, 367.0, 22.41248303934871, 45.00817438692098, 1.0),-12.646827190051383))
((11292,06-10),(List(110132.0, 6771.0, 3292.0, 16.16192182144608, 32.17689092213305, 10.0),List(9717.0, 761.0, 341.0, 12.768725361366624, 28.49560117302053, 1.0),3.681289749112519))
((11292,06-11),(List(141121.0, 6666.0, 3363.0, 21.34287394533882, 39.99470552788033, 10.0),List(7061.0, 755.0, 297.0, 9.352317880794702, 23.774410774410775, 1.0),16.220294753469553))
((11292,06-12),(List(110061.0, 6800.0, 3326.0, 16.455402629741606, 32.25654549292891, 10.0),List(7851.0, 767.0, 321.0, 10.235984354628423, 24.457943925233646, 1.0),7.798601567695261))
((11292,06-13),(List(146569.0, 6698.0, 3582.0, 22.397899055480288, 40.39383649804006, 10.0),List(12483.0, 767.0, 373.0, 16.27509778357236, 33.466487935656836, 1.0),6.927348562383223))
((11292,06-14),(List(116198.0, 6797.0, 3434.0, 17.342979690740282, 33.28196264154177, 10.0),List(30154.0, 757.0, 458.0, 39.8335535006605, 65.83842794759825, 1.0),-32.55646530605648))
((11292,06-15),(List(103191.0, 6787.0, 3396.0, 15.21106819646523, 29.993691101529947, 10.0),List(19036.0, 698.0, 416.0, 27.27220630372493, 45.75961538461539, 1.0),-15.76592428308544))
((11292,06-16),(List(109348.0, 6719.0, 3434.0, 16.37593580686029, 31.4476343135449, 10.0),List(38164.0, 721.0, 455.0, 52.932038834951456, 83.87692307692308, 1.0),-52.42928876337818))
((11292,06-17),(List(103901.0, 6807.0, 3335.0, 15.220908322235271, 30.045440511874936, 10.0),List(47668.0, 716.0, 539.0, 66.57541899441341, 88.43784786641929, 1.0),-58.39240735454435))
((11292,06-18),(List(123592.0, 6689.0, 3294.0, 18.526464957380377, 36.527195774280266, 10.0),List(35738.0, 736.0, 547.0, 48.557065217391305, 65.3345521023766, 1.0),-28.80735632809634))
((11292,06-19),(List(130127.0, 6765.0, 3446.0, 19.202503335158116, 37.121977515221616, 10.0),List(12167.0, 770.0, 389.0, 15.801298701298702, 31.27763496143959, 1.0),5.8443425537820275))
((11292,06-20),(List(90217.0, 6792.0, 3363.0, 13.26412026710052, 27.000515206069643, 10.0),List(29911.0, 763.0, 533.0, 39.20183486238532, 56.11819887429643, 1.0),-29.11768366822679))
((11292,06-21),(List(97790.0, 6812.0, 3273.0, 14.375140249791974, 29.981173339100213, 10.0),List(38747.0, 683.0, 462.0, 56.73060029282577, 83.86796536796537, 1.0),-53.88679202886516))
((11292,06-22),(List(102935.0, 6794.0, 3408.0, 14.987755713484642, 29.39377413470574, 10.0),List(23237.0, 685.0, 451.0, 33.92262773722628, 51.52328159645233, 1.0),-22.129507461746588))
((11292,06-23),(List(167581.0, 6658.0, 3643.0, 25.24731200372141, 44.76179157648472, 10.0),List(14966.0, 748.0, 449.0, 20.00802139037433, 33.33184855233853, 1.0),11.42994302414619))
((11292,06-24),(List(148934.0, 6768.0, 3707.0, 22.081460200516222, 38.628960495346305, 10.0),List(9066.0, 779.0, 331.0, 11.637997432605905, 27.389728096676738, 1.0),11.239232398669568))
((11292,06-25),(List(128835.0, 6692.0, 3516.0, 19.107108824657082, 35.05154925138394, 10.0),List(11808.0, 761.0, 331.0, 15.516425755584757, 35.67371601208459, 1.0),-0.6221667607006509))
((11292,06-26),(List(120286.0, 6817.0, 3565.0, 17.71220888871097, 32.864127093754135, 10.0),List(12853.0, 775.0, 380.0, 16.58451612903226, 33.82368421052632, 1.0),-0.9595571167721815))
((11292,06-27),(List(113919.0, 6814.0, 3443.0, 16.639594625941484, 32.00444242375969, 10.0),List(11467.0, 777.0, 313.0, 14.758043758043758, 36.635782747603834, 1.0),-4.631340323844142))
((11292,06-28),(List(119482.0, 6784.0, 3412.0, 17.728075061590594, 34.48546454062081, 10.0),List(15327.0, 778.0, 335.0, 19.700514138817482, 45.75223880597015, 1.0),-11.26677426534934))
((11292,06-29),(List(111010.0, 6785.0, 3465.0, 16.135817808814174, 31.334943237988334, 10.0),List(16148.0, 705.0, 379.0, 22.904964539007093, 42.60686015831135, 1.0),-11.271916920323015))
((11292,06-30),(List(106413.0, 6619.0, 3461.0, 15.966755813770442, 30.351752030528793, 10.0),List(36202.0, 753.0, 429.0, 48.07702523240372, 84.38694638694639, 1.0),-54.0351943564176))
((11292,07-01),(List(105369.0, 6660.0, 3504.0, 15.854067200923328, 30.247001541892097, 10.0),List(14362.0, 739.0, 361.0, 19.434370771312583, 39.78393351800554, 1.0),-9.536931976113443))
((11292,07-02),(List(102983.0, 6517.0, 3334.0, 15.689356164760165, 30.509119448755275, 10.0),List(11205.0, 729.0, 343.0, 15.37037037037037, 32.667638483965014, 1.0),-2.158519035209739))
((11292,07-03),(List(70020.0, 6118.0, 2571.0, 11.291115930659451, 27.19627285936061, 10.0),List(6418.0, 740.0, 226.0, 8.672972972972973, 28.398230088495577, 1.0),-1.2019572291349654))
((11292,07-04),(List(50871.0, 5299.0, 1698.0, 9.862976882646354, 28.484664555483352, 10.0),List(19295.0, 625.0, 251.0, 30.872, 76.87250996015936, 1.0),-48.387845404676014))
((11292,07-05),(List(81562.0, 6581.0, 2638.0, 12.272604303247075, 30.08744777629313, 10.0),List(14247.0, 667.0, 328.0, 21.359820089955022, 43.4359756097561, 1.0),-13.34852783346297))
((11292,07-06),(List(119582.0, 6741.0, 3221.0, 17.617192521311615, 35.7359653655965, 10.0),List(11542.0, 710.0, 275.0, 16.256338028169015, 41.97090909090909, 1.0),-6.23494372531259))
((11292,07-07),(List(117317.0, 6758.0, 3368.0, 17.324998100753326, 33.806763579839, 10.0),List(22278.0, 762.0, 376.0, 29.236220472440944, 59.25, 1.0),-25.443236420161))
((11292,07-08),(List(127241.0, 6860.0, 3651.0, 18.703481320553433, 33.8973702011572, 10.0),List(16364.0, 784.0, 392.0, 20.872448979591837, 41.744897959183675, 1.0),-7.847527758026473))
((11292,07-09),(List(106224.0, 6817.0, 3382.0, 15.70269406968653, 30.911935076326433, 10.0),List(6460.0, 777.0, 254.0, 8.314028314028315, 25.433070866141733, 1.0),5.4788642101847))
((11292,07-10),(List(112879.0, 6893.0, 3394.0, 16.41542097570758, 33.35482125235545, 10.0),List(8270.0, 780.0, 293.0, 10.602564102564102, 28.225255972696246, 1.0),5.129565279659204))
((11292,07-11),(List(107602.0, 6850.0, 3315.0, 15.580356391682693, 31.019061283000166, 10.0),List(13719.0, 786.0, 344.0, 17.454198473282442, 39.88081395348837, 1.0),-8.861752670488205))
((11292,07-12),(List(118628.0, 6857.0, 3461.0, 17.443395100957105, 33.94107555474746, 10.0),List(30686.0, 762.0, 459.0, 40.270341207349084, 66.85403050108933, 1.0),-32.91295494634187))
((11292,07-13),(List(126975.0, 6833.0, 3402.0, 19.02696531066541, 36.70601663595161, 10.0),List(18362.0, 704.0, 358.0, 26.082386363636363, 51.29050279329609, 1.0),-14.584486157344479))
((11292,07-14),(List(123028.0, 6689.0, 3521.0, 18.597568622432142, 34.231825493326234, 10.0),List(13823.0, 768.0, 383.0, 17.998697916666668, 36.09138381201044, 1.0),-1.8595583186842077))
((11292,07-15),(List(129506.0, 6776.0, 3618.0, 19.17832949582058, 35.25578025888232, 10.0),List(16838.0, 781.0, 328.0, 21.5595390524968, 51.33536585365854, 1.0),-16.07958559477622))
((11292,07-16),(List(102749.0, 6795.0, 3306.0, 15.029861949135292, 29.946574799960665, 10.0),List(13572.0, 781.0, 352.0, 17.377720870678615, 38.55681818181818, 1.0),-8.610243381857515))
((11292,07-17),(List(87728.0, 6888.0, 3190.0, 12.713864429650211, 27.373473292605173, 10.0),List(13464.0, 781.0, 362.0, 17.239436619718308, 37.193370165745854, 1.0),-9.819896873140681))
((11292,07-18),(List(104872.0, 6844.0, 3348.0, 15.478370541679283, 31.014101136187712, 10.0),List(19890.0, 774.0, 378.0, 25.697674418604652, 52.61904761904762, 1.0),-21.60494648285991))
((11292,07-19),(List(124908.0, 6853.0, 3565.0, 18.025631664100953, 34.28775989841846, 10.0),List(18040.0, 781.0, 380.0, 23.098591549295776, 47.473684210526315, 1.0),-13.185924312107858))
((11292,07-20),(List(105145.0, 6844.0, 3511.0, 15.459370547806762, 30.024577307889594, 10.0),List(21138.0, 711.0, 379.0, 29.729957805907173, 55.773087071240106, 1.0),-25.748509763350512))
((11292,07-21),(List(121289.0, 6698.0, 3484.0, 18.497158842711567, 34.43905901405115, 10.0),List(19777.0, 766.0, 405.0, 25.818537859007833, 48.8320987654321, 1.0),-14.393039751380947))
((11292,07-22),(List(115053.0, 6842.0, 3520.0, 16.810832281250747, 32.306249999416664, 10.0),List(27262.0, 773.0, 420.0, 35.26778783958603, 64.9095238095238, 1.0),-32.60327381010714))
((11292,07-23),(List(140880.0, 6735.0, 3481.0, 21.008220849349843, 39.16363094042336, 10.0),List(13874.0, 781.0, 341.0, 17.764404609475033, 40.686217008797655, 1.0),-1.522586068374295))
((11292,07-24),(List(112551.0, 6907.0, 3603.0, 16.23738766864642, 31.024689671336006, 10.0),List(11500.0, 785.0, 330.0, 14.64968152866242, 34.84848484848485, 1.0),-3.8237951771488454))
((11292,07-25),(List(101961.0, 6859.0, 3385.0, 14.777354140217975, 29.751772283861072, 10.0),List(9340.0, 784.0, 296.0, 11.91326530612245, 31.554054054054053, 1.0),-1.8022817701929803))
((11292,07-26),(List(89004.0, 6881.0, 3413.0, 12.822168950099973, 25.853372020749845, 10.0),List(7360.0, 787.0, 250.0, 9.351969504447268, 29.44, 1.0),-3.5866279792501565))
((11292,07-27),(List(121721.0, 6872.0, 3553.0, 17.554837740052204, 33.48710323062937, 10.0),List(13862.0, 717.0, 320.0, 19.333333333333332, 43.31875, 1.0),-9.831646769370629))
((11292,07-28),(List(113235.0, 6794.0, 3604.0, 16.630904627097827, 31.47038031906937, 10.0),List(11514.0, 774.0, 270.0, 14.875968992248062, 42.644444444444446, 1.0),-11.174064125375075))
((11292,07-29),(List(154230.0, 6838.0, 3730.0, 22.55647065499783, 38.375078458932464, 10.0),List(11730.0, 789.0, 329.0, 14.866920152091256, 35.653495440729486, 1.0),2.7215830182029777))
((11292,07-30),(List(110664.0, 6811.0, 3665.0, 16.215533615423475, 30.345722958405428, 10.0),List(30166.0, 740.0, 385.0, 40.76486486486486, 78.35324675324675, 1.0),-48.00752379484132))
((11292,07-31),(List(102546.0, 6927.0, 3498.0, 14.800336972952854, 29.247534164348245, 10.0),List(22323.0, 760.0, 402.0, 29.37236842105263, 55.52985074626866, 1.0),-26.282316581920412))
((11292,08-01),(List(105175.0, 6830.0, 3505.0, 15.385162145789309, 29.737560425408, 10.0),List(29016.0, 768.0, 485.0, 37.78125, 59.82680412371134, 1.0),-30.089243698303342))
((11292,08-02),(List(95552.0, 6860.0, 3337.0, 13.938126989374087, 29.04133895252818, 10.0),List(22008.0, 766.0, 454.0, 28.73107049608355, 48.47577092511013, 1.0),-19.434431972581955))
((11292,08-03),(List(130589.0, 6850.0, 3563.0, 19.60779383675436, 35.356173435611254, 10.0),List(8066.0, 729.0, 282.0, 11.064471879286694, 28.602836879432623, 1.0),6.753336556178631))
((11292,08-04),(List(120792.0, 6785.0, 3450.0, 17.853339859552804, 33.58421721165242, 10.0),List(9878.0, 767.0, 305.0, 12.878748370273794, 32.38688524590164, 1.0),1.1973319657507844))
((11292,08-05),(List(97346.0, 6862.0, 3425.0, 14.230115210618745, 28.519945703093992, 10.0),List(10338.0, 784.0, 284.0, 13.186224489795919, 36.401408450704224, 1.0),-7.881462747610232))
((11292,08-06),(List(103946.0, 6812.0, 3332.0, 15.127663304248554, 30.46961228252592, 10.0),List(9746.0, 768.0, 280.0, 12.690104166666666, 34.80714285714286, 1.0),-4.337530574616938))
((11292,08-07),(List(138252.0, 6881.0, 3612.0, 20.180984250099534, 37.04330366206508, 10.0),List(13687.0, 746.0, 321.0, 18.347184986595174, 42.638629283489095, 1.0),-5.595325621424017))
((11292,08-08),(List(103598.0, 6850.0, 3363.0, 15.076527141046537, 29.910606480075792, 10.0),List(35770.0, 750.0, 462.0, 47.693333333333335, 77.42424242424242, 1.0),-47.51363594416663))
((11292,08-09),(List(121856.0, 6779.0, 3492.0, 18.754002420347177, 35.251579581023044, 10.0),List(11924.0, 782.0, 325.0, 15.248081841432224, 36.68923076923077, 1.0),-1.4376511882077239))
((11292,08-10),(List(94018.0, 6865.0, 3441.0, 13.74008091785933, 27.280325089011818, 10.0),List(6492.0, 691.0, 185.0, 9.39507959479016, 35.09189189189189, 1.0),-7.811566802880073))
((11292,08-11),(List(103888.0, 6760.0, 3292.0, 15.637696031948613, 31.219159546416495, 10.0),List(12902.0, 759.0, 349.0, 16.998682476943348, 36.96848137535817, 1.0),-5.749321828941671))
((11292,08-12),(List(95558.0, 6862.0, 3256.0, 14.024808628417995, 29.397283198062297, 10.0),List(7899.0, 785.0, 247.0, 10.062420382165605, 31.979757085020243, 1.0),-2.5824738869579456))
((11292,08-13),(List(93057.0, 6726.0, 3108.0, 13.840841330475442, 30.167115382953874, 10.0),List(11706.0, 768.0, 286.0, 15.2421875, 40.93006993006993, 1.0),-10.76295454711606))
((11292,08-14),(List(105104.0, 6809.0, 3294.0, 15.369972591016175, 31.08191187145901, 10.0),List(8462.0, 774.0, 288.0, 10.9328165374677, 29.381944444444443, 1.0),1.6999674270145668))
((11292,08-15),(List(85943.0, 6806.0, 3106.0, 12.618907098178191, 27.66677773512773, 10.0),List(10147.0, 779.0, 298.0, 13.025673940949936, 34.0503355704698, 1.0),-6.383557835342067))
((11292,08-16),(List(90117.0, 6806.0, 3249.0, 13.10899191344553, 27.310013545752536, 10.0),List(18720.0, 779.0, 436.0, 24.030808729139924, 42.93577981651376, 1.0),-15.625766270761222))
((11292,08-17),(List(77148.0, 6782.0, 3010.0, 11.364666262018229, 25.351595000826705, 10.0),List(9080.0, 685.0, 285.0, 13.255474452554745, 31.859649122807017, 1.0),-6.508054121980312))
((11292,08-18),(List(90797.0, 6642.0, 3128.0, 13.626252129517876, 29.048937730359818, 10.0),List(16905.0, 754.0, 418.0, 22.420424403183024, 40.442583732057415, 1.0),-11.393646001697597))
((11292,08-19),(List(93122.0, 6684.0, 3033.0, 14.003659673022891, 31.083751634140896, 10.0),List(13220.0, 770.0, 314.0, 17.16883116883117, 42.10191082802548, 1.0),-11.018159193884586))
((11292,08-20),(List(81678.0, 6546.0, 2949.0, 12.62396498543271, 27.683235822641997, 10.0),List(16695.0, 714.0, 323.0, 23.38235294117647, 51.68730650154799, 1.0),-24.00407067890599))
((11292,08-21),(List(94168.0, 6713.0, 3002.0, 14.10566394003095, 31.123976692559665, 10.0),List(14284.0, 737.0, 391.0, 19.381275440976932, 36.531969309462916, 1.0),-5.40799261690325))
((11292,08-22),(List(90820.0, 6581.0, 2912.0, 13.648195918570948, 29.74715072732193, 10.0),List(18375.0, 733.0, 419.0, 25.068212824010914, 43.85441527446301, 1.0),-14.107264547141078))
((11292,08-23),(List(60467.0, 6721.0, 2708.0, 9.048983541021851, 22.470275763773863, 10.0),List(10858.0, 750.0, 328.0, 14.477333333333334, 33.103658536585364, 1.0),-10.633382772811501))
((11292,08-24),(List(53772.0, 6722.0, 2481.0, 7.972713374751879, 21.621674865438063, 10.0),List(4193.0, 633.0, 161.0, 6.6240126382306475, 26.043478260869566, 1.0),-4.421803395431503))
((11292,08-25),(List(61844.0, 6512.0, 2525.0, 9.43285617601802, 23.550835406918246, 10.0),List(4917.0, 741.0, 201.0, 6.635627530364372, 24.46268656716418, 1.0),-0.9118511602459343))
((11292,08-26),(List(65846.0, 6603.0, 2511.0, 9.943691877752205, 25.633597527113466, 10.0),List(10684.0, 756.0, 238.0, 14.132275132275133, 44.890756302521005, 1.0),-19.25715877540754))
((11292,08-27),(List(51243.0, 6398.0, 2267.0, 7.8955834406179575, 22.35427713134649, 10.0),List(6154.0, 722.0, 234.0, 8.523545706371191, 26.299145299145298, 1.0),-3.944868167798809))
((11292,08-28),(List(51861.0, 6496.0, 2138.0, 7.969150338663297, 24.120077980842343, 10.0),List(5307.0, 749.0, 203.0, 7.085447263017357, 26.142857142857142, 1.0),-2.0227791620147997))
((11292,08-29),(List(46352.0, 6390.0, 2110.0, 7.081589108726445, 21.42448382623972, 10.0),List(6063.0, 756.0, 258.0, 8.01984126984127, 23.5, 1.0),-2.075516173760281))
((11292,08-30),(List(55506.0, 6521.0, 2249.0, 8.343394601354309, 23.504677633393623, 10.0),List(7900.0, 756.0, 243.0, 10.44973544973545, 32.510288065843625, 1.0),-9.005610432450002))
((11292,08-31),(List(80988.0, 6420.0, 2547.0, 12.215843700171924, 28.929001629404144, 10.0),List(4362.0, 577.0, 177.0, 7.559792027729636, 24.64406779661017, 1.0),4.284933832793975))
