(2018-04-21,(0.0,60.0,1.0,0.0,21.0,15.071428571428571,14,52.5,60.0))
(2018-04-22,(0.0,26.0,0.0,0.0,0.0,2.764705882352941,17,0.0,1.0 5.0 15.0 26.0))
(2018-05-06,(0.0,27.0,0.0,0.0,0.0,2.4210526315789473,19,0.0,9.0 10.0 27.0))
(2018-09-30,(0.0,5.0,0.0,0.0,1.0,0.5789473684210527,19,2.5,3.0 5.0))
(2018-05-07,(0.0,84.0,0.0,0.0,0.0,5.2105263157894735,19,0.0,1.0 14.0 84.0))
(2018-11-10,(0.0,47.0,0.0,0.0,1.0,5.066666666666666,15,2.5,13.0 15.0 47.0))
(2018-04-23,(0.0,48.0,0.0,0.0,0.0,2.6666666666666665,18,0.0,48.0))
(2018-11-11,(0.0,65.0,5.0,0.0,16.0,13.294117647058824,17,40.0,65.0))
(2018-05-08,(0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,))
(2018-04-24,(0.0,17.0,0.0,0.0,0.0,1.0,17,0.0,17.0))
(2018-11-12,(0.0,110.0,0.0,0.0,9.0,10.277777777777779,18,22.5,31.0 110.0))
(2018-05-09,(0.0,96.0,2.0,0.0,24.0,18.176470588235293,17,60.0,61.0 96.0))
(2018-04-25,(0.0,10.0,0.0,0.0,0.0,1.1764705882352942,17,0.0,10.0 10.0))
(2018-04-26,(0.0,309.0,0.0,0.0,3.0,18.944444444444443,18,7.5,19.0 309.0))
(2018-11-13,(0.0,25.0,0.0,0.0,0.0,2.823529411764706,17,0.0,8.0 15.0 25.0))
(2018-11-14,(0.0,115.0,0.0,0.0,7.0,11.588235294117647,17,17.5,26.0 30.0 115.0))
(2018-04-27,(0.0,53.0,0.0,0.0,0.0,3.1176470588235294,17,0.0,53.0))
(2018-10-30,(0.0,57.0,0.0,0.0,9.0,10.823529411764707,17,22.5,25.0 38.0 48.0 57.0))
(2018-11-15,(0.0,37.0,0.0,0.0,4.0,4.529411764705882,17,10.0,17.0 37.0))
(2018-10-31,(0.0,80.0,0.0,0.0,0.0,6.384615384615385,13,0.0,3.0 80.0))
(2018-04-28,(0.0,1.0,0.0,0.0,0.0,0.06666666666666667,15,0.0,1.0))
(2018-11-16,(0.0,22.0,0.0,0.0,4.0,3.0,16,10.0,22.0))
(2018-04-29,(0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,))
(2018-11-17,(0.0,450.0,9.0,0.0,21.0,42.142857142857146,14,52.5,450.0))
(2018-11-18,(0.0,7.0,0.0,0.0,1.0,1.0625,16,2.5,4.0 5.0 7.0))
(2018-11-19,(0.0,31.0,0.0,0.0,0.0,1.9444444444444444,18,0.0,2.0 2.0 31.0))
